id,config.fold,config.n_max,config.l_max,config.n_pretrain,config.n_finetune,config.hidden_size,config.n_layers,config.dropout,config.pre_dropout,config.activation,config.optimizer,config.weight_decay,config.lr,config.structures_per_batch,config.pre_structures_per_batch,config.pre_lr,config.pre_weight_decay,config.all_data,results.fine_tune.local.mae.train,results.fine_tune.local.mae.val,results.fine_tune.local.mae.test,results.fine_tune.local.rmse.train,results.fine_tune.local.rmse.val,results.fine_tune.local.rmse.test,results.fine_tune.structure.mae.train,results.fine_tune.structure.mae.val,results.fine_tune.structure.mae.test,results.fine_tune.structure.rmse.train,results.fine_tune.structure.rmse.val,results.fine_tune.structure.rmse.test,metadata._time.start,metadata._time.end,metadata.search-mode
221122-230532-8809-easy-test,5,8,8,-1,-1,195,3,0.0679824743566818,0.1075235571827508,CELU,Adam,0.0043997934134556,0.0005,200,50,0.0018432433913017,1e-06,,0.2549526979978208,0.2590467366466561,0.2543705318170395,0.3345349395982711,0.3435846790231721,0.3369545969202006,1.6033801468344395,2.18049755069806,2.5701057308706816,1.9666675157963385,2.7763072171768983,3.1609731209035825,1669158332.881406,1669158544.693632,bayesian-optimization
221122-230611-8425-both-care,4,8,8,-1,-1,272,3,0.062996862350094,0.1909853815496999,CELU,Adam,0.0132466853945063,0.000586955284104,200,50,0.0009934471164347,5.8911550452621405e-06,,0.2898385901431596,0.2903478571513093,0.2956583889000367,0.3786409378590432,0.3807825771099095,0.3852920947334813,1.4908341530535738,2.5033587822854875,2.6583447390338693,1.864518955215877,3.0658603996110423,3.230535213041738,1669158371.842993,1669158747.484586,bayesian-optimization
221122-230617-6242-fair-page,7,8,8,-1,-1,46,3,0.4045018282699255,0.3441710702980371,CELU,Adam,0.5312385038317432,0.0007882407745838,200,50,0.0089460276965581,5.321692111403032e-06,,0.2953485068972752,0.2976558128113045,0.2942216112718616,0.3907323046730929,0.3938972760832279,0.3872067275293919,2.436918369059696,2.508862230619006,2.769035292944255,3.023570179351148,3.138227541518272,3.4713912223054417,1669158377.624743,1669158644.616797,bayesian-optimization
221122-230619-3801-free-post,6,8,8,-1,-1,213,3,0.3249286475482307,0.1051402436853537,CELU,Adam,0.0032131882694206,0.0005,200,50,0.0018416382096271,1e-06,,0.2441133632269627,0.2471913531300383,0.2477563999218503,0.319637612780379,0.3216510388986646,0.3262224899939704,1.7126182603329283,2.5539772680262285,2.28520575059754,2.143272651450638,3.133502018109552,2.8370760878241867,1669158379.380605,1669158501.09837,bayesian-optimization
221122-230628-9337-oily-burn,5,8,8,-1,-1,152,3,0.2383462549805508,0.0387404047451444,CELU,Adam,0.0001808794533558,0.000803122565281,200,50,0.0025533213385094,4.520758499178018e-06,,0.302733428216952,0.3088366993284194,0.3036608313251289,0.3986517303627884,0.4105211951652818,0.4026645995707321,1.870256877947896,2.3859481749769644,2.790185784766704,2.280353565726456,3.029316163419072,3.431157668156435,1669158388.934232,1669158661.460584,bayesian-optimization
221122-230636-2791-puny-iron,7,8,8,-1,-1,106,3,0.4475170534048259,0.5,CELU,Adam,1.0,0.0005,200,50,0.0026828325515805,1e-06,,0.2429450781822586,0.2452728168434815,0.2436562768667205,0.3221807267992653,0.3260139404139083,0.3217341189922015,2.717312513161633,2.544499395656169,2.97796698360043,3.436646601803317,3.293282246985532,3.769496778025269,1669158396.279616,1669158489.441157,bayesian-optimization
221122-230641-5953-best-test,4,8,8,-1,-1,656,3,0.1901954087296954,0.0,CELU,Adam,1.756083537098911e-06,0.0007493046602983,200,50,0.0010294571265853,1.2781959855373774e-05,,0.4332158896803084,0.4370559226880047,0.4445204454249113,0.5767873592621929,0.584943515607483,0.5925591996294475,0.9540279500233037,2.347259869311899,2.3212479915942,1.280155758827833,2.966148279462337,2.8660526406545084,1669158401.595958,1669158795.913468,bayesian-optimization
221122-230749-5778-oval-call,3,8,8,-1,-1,27,3,0.4475151101645846,0.5,CELU,Adam,1.4074778604786924e-05,0.0007150298449262,200,50,0.0001645745692342,1e-06,,0.3876361210861651,0.3965010513196537,0.3724922232556043,0.5003226330112369,0.511868420771335,0.483753165048115,3.267177595447574,4.060292324440491,3.8770511800302208,4.1599625394547175,4.895941951894821,4.788030285748366,1669158469.578385,1669158693.804848,bayesian-optimization
221122-230809-4565-huge-sign,8,8,8,-1,-1,106,3,0.4475170534048259,0.5,CELU,Adam,1.0,0.0005,200,50,0.0026828325515805,1e-06,,0.2206603325489014,0.220858798888813,0.2228803576886344,0.2939059257720933,0.2949955965357261,0.2983113974251257,2.587633906623987,2.657799856778296,2.391504525880144,3.334210140534484,3.5128785546917465,3.1592118606014514,1669158489.457325,1669158577.097928,bayesian-optimization
221122-230821-1180-both-city,7,8,8,-1,-1,213,3,0.3249286475482307,0.1051402436853537,CELU,Adam,0.0032131882694206,0.0005,200,50,0.0018416382096271,1e-06,,0.2804070371171934,0.2790883207218519,0.2825602818596578,0.3662145910150287,0.3621375577565138,0.3670622386652015,2.360644846777137,2.4794102090196293,3.0545888291097385,2.9119106729136366,3.1650818448975406,3.8220587434362367,1669158501.120533,1669158594.203917,bayesian-optimization
221122-230845-3148-tart-bill,7,8,8,-1,-1,154,3,0.0056118258130154,0.0381268354994528,CELU,Adam,1.1249433954450892e-05,0.0009486746591545,200,50,0.0025525067364797,4.516142686451403e-06,,0.2480474624358491,0.2489630994029181,0.2511671676385177,0.3218963049975453,0.3200854314117825,0.3247060699760388,1.6026991442596816,2.195803652990749,2.5536979624488305,2.125521040911609,2.9442399793865066,3.27643503720453,1669158525.315253,1669158761.384535,bayesian-optimization
221122-230852-3103-fake-star,4,8,8,-1,-1,196,3,0.0157329443298062,0.0,CELU,Adam,0.0004773340865604,0.0005,200,50,0.0001645650579004,1e-06,,0.3876921865173784,0.3893544418997764,0.3988598727215529,0.5131007051824701,0.5181113771558516,0.5283115206489665,1.9562279828972604,2.548383276352833,2.907178190379549,2.5172813314912186,3.2262602451341698,3.650788607536536,1669158532.310795,1669158906.418255,bayesian-optimization
221122-230907-0499-wavy-case,6,8,8,-1,-1,195,3,0.0679824743566818,0.1075235571827508,CELU,Adam,0.0043997934134556,0.0005,200,50,0.0018432433913017,1e-06,,0.2165204916020718,0.2201865023721721,0.2184565035048967,0.2807162287655237,0.282377735348973,0.2848830532871254,1.2892956576942196,2.2565924175037195,2.0314323806417582,1.6232485111029715,2.8323642874198502,2.6703541701739284,1669158547.050472,1669158830.386212,bayesian-optimization
221122-230921-7326-rare-suit,5,8,8,-1,-1,656,3,0.0252166613032622,0.0,CELU,Adam,1.370100369147799e-06,0.0005556385692529,200,50,0.0010294832992305,1.2781150723940588e-05,,0.3612669377272587,0.3666644404487708,0.3625160445388279,0.4824370596720752,0.4935618687301186,0.488013263563512,1.3528037727092732,2.4105918004109155,2.4252912138083627,1.750866016723324,3.120528973235924,3.0213849560030552,1669158562.495341,1669158834.292525,bayesian-optimization
221122-230937-1130-rich-trip,9,8,8,-1,-1,106,3,0.4475170534048259,0.5,CELU,Adam,1.0,0.0005,200,50,0.0026828325515805,1e-06,,0.2035618375635097,0.2020774301690299,0.2024301328261624,0.2732235222027798,0.2714510316014014,0.2727270357255464,2.818160440691356,2.765059598464929,2.844051081869613,3.520289182916457,3.4757981651667893,3.602777963685172,1669158577.114982,1669158683.309775,bayesian-optimization
221122-230954-2434-mild-army,8,8,8,-1,-1,213,3,0.3249286475482307,0.1051402436853537,CELU,Adam,0.0032131882694206,0.0005,200,50,0.0018416382096271,1e-06,,0.2512709547343559,0.2517568630525461,0.2511135805968639,0.330758556718276,0.3313759065764537,0.3289095554366201,1.6753697482925791,2.223837641116208,2.1082383645446896,2.1115307020652114,2.824123128925553,2.647027640686708,1669158594.244012,1669158722.083335,bayesian-optimization
221122-231015-4196-oily-swim,4,8,8,-1,-1,88,3,0.4722420715691607,0.5,CELU,Adam,1e-06,0.0005,200,50,0.0025604010645299,1.0,,0.4183437087004549,0.4226398909845364,0.4275951126214755,0.5481090775131272,0.556331875334587,0.5589431062453931,2.142907999954594,2.9596963308377657,3.05369334752676,2.699918659898233,3.7173451800302937,3.7267433560902408,1669158615.420342,1669159003.010762,bayesian-optimization
221122-231045-3033-pink-date,8,8,8,-1,-1,46,3,0.4045018282699255,0.3441710702980371,CELU,Adam,0.5312385038317432,0.0007882407745838,200,50,0.0089460276965581,5.321692111403032e-06,,0.2357941933848252,0.2377051603809093,0.2389743273088633,0.3139511646076713,0.3166312619548209,0.3189381430536611,2.362322251171384,2.6202466231547707,2.373762707766966,2.9322511613919087,3.2309251831135004,2.937243898002589,1669158645.304378,1669158854.015769,bayesian-optimization
221122-231105-7605-sane-sick,6,8,8,-1,-1,152,3,0.2383462549805508,0.0387404047451444,CELU,Adam,0.0001808794533558,0.000803122565281,200,50,0.0025533213385094,4.520758499178018e-06,,0.2498707339482982,0.2504897423246684,0.2542974500770035,0.3285009589520752,0.3283948521640706,0.3365960283565689,1.7798197998146807,2.60620521396988,2.298569851459361,2.293696985118647,3.292634600346096,2.9214793603408995,1669158665.761067,1669158881.909262,bayesian-optimization
221122-231133-8253-soft-dear,4,8,8,-1,-1,27,3,0.4475151101645846,0.5,CELU,Adam,1.4074778604786924e-05,0.0007150298449262,200,50,0.0001645745692342,1e-06,,0.375450822683085,0.3780384469837269,0.3866234309021463,0.4861232424134665,0.4899840905825012,0.5012844570325905,3.0514567654070217,3.662148605499832,3.677603327879168,3.864435886507824,4.58011965572427,4.427779384496161,1669158693.85066,1669158875.130472,bayesian-optimization
221122-231152-2767-hard-beer,1,8,8,-1,-1,1000,3,0.1054442925294545,0.0,CELU,Adam,2.72619822025876e-05,0.0007035666292696,200,50,0.0032035880421206,1.0,,0.5171178820915444,0.516176639717506,0.5048035317796739,0.6783180466002339,0.674956164104812,0.6560303894354325,1.0170322239896306,2.5208865358961163,2.759730592498512,1.2808107918995433,3.0949119166930243,3.383270963018526,1669158712.282061,1669158878.549439,bayesian-optimization
221122-231202-1040-good-post,9,8,8,-1,-1,213,3,0.3249286475482307,0.1051402436853537,CELU,Adam,0.0032131882694206,0.0005,200,50,0.0018416382096271,1e-06,,0.2738910309841483,0.2720185181197168,0.2738325793691011,0.3601133620851398,0.3575831144578107,0.3600570571861199,2.137836406138681,2.5927004118436154,2.485880814998973,2.813541710968505,3.35669721368653,3.207533413237925,1669158722.105849,1669158800.425909,bayesian-optimization
221122-231227-4889-gray-good,5,8,8,-1,-1,272,3,0.062996862350094,0.1909853815496999,CELU,Adam,0.0132466853945063,0.000586955284104,200,50,0.0009934471164347,5.8911550452621405e-06,,0.2329941530224689,0.2359761959284956,0.2309965424586643,0.3027270132199081,0.3090184555196956,0.3026403969402083,1.4155402341291887,2.106356038115247,2.1394520117022684,1.7993835691763955,2.7542433521929444,2.698912542292512,1669158747.489344,1669159066.631944,bayesian-optimization
221122-231243-1610-thin-size,8,8,8,-1,-1,154,3,0.0056118258130154,0.0381268354994528,CELU,Adam,1.1249433954450892e-05,0.0009486746591545,200,50,0.0025525067364797,4.516142686451403e-06,,0.2535685176361626,0.2518910769692701,0.2529116763411428,0.3302674335508997,0.3299365515646509,0.3284278643871814,1.2085130706314495,2.325646669413396,2.3132204635422218,1.4725304433313446,2.8099170731621825,2.925852384308896,1669158764.031678,1669159037.023308,bayesian-optimization
221122-231315-9197-full-pair,5,8,8,-1,-1,656,3,0.1901954087296954,0.0,CELU,Adam,1.756083537098911e-06,0.0007493046602983,200,50,0.0010294571265853,1.2781959855373774e-05,,0.3847717326541,0.3916277920159964,0.3847583056698155,0.5133033627845927,0.5281033996293251,0.5181465380541952,1.3777513768312946,2.1669521195431174,2.217135986558385,1.851761809836256,2.792594345160498,2.82067728721923,1669158795.920199,1669159183.873241,bayesian-optimization
221122-231354-3845-drab-meat,7,8,8,-1,-1,195,3,0.0679824743566818,0.1075235571827508,CELU,Adam,0.0043997934134556,0.0005,200,50,0.0018432433913017,1e-06,,0.2461392327590354,0.2466751410885236,0.2491624078371382,0.3204028525619198,0.317929729240752,0.322366488279347,1.933309487778539,2.5956754479298576,2.7078919823993126,2.537862019242904,3.315573335650304,3.5019552745448435,1669158834.385185,1669159099.507596,bayesian-optimization
221122-231354-3994-pink-fold,6,8,8,-1,-1,656,3,0.0252166613032622,0.0,CELU,Adam,1.370100369147799e-06,0.0005556385692529,200,50,0.0010294832992305,1.2781150723940588e-05,,0.3671629883367535,0.3751574022494939,0.3727472995391304,0.490196534996712,0.5014039213807548,0.5039359741625046,0.7554285799480743,2.475540273564031,2.2485291734340707,0.9771926288660208,3.04521559296376,2.808899209635667,1669158834.399997,1669159205.951322,bayesian-optimization
221122-231414-9329-wavy-page,9,8,8,-1,-1,46,3,0.4045018282699255,0.3441710702980371,CELU,Adam,0.5312385038317432,0.0007882407745838,200,50,0.0089460276965581,5.321692111403032e-06,,0.2326065725427382,0.2320805807823334,0.2344167721777557,0.3092044316028006,0.3083922032375299,0.3119734848438911,2.4814654382627,2.5500823409480446,2.780997011132817,3.109583691961858,3.2007557812483904,3.3779893894318214,1669158854.933452,1669159047.101229,bayesian-optimization
221122-231435-1460-last-chip,5,8,8,-1,-1,27,3,0.4475151101645846,0.5,CELU,Adam,1.4074778604786924e-05,0.0007150298449262,200,50,0.0001645745692342,1e-06,,0.3907500189142784,0.3967476510826693,0.3911677561714206,0.5067869258667184,0.5176975138353825,0.5079001205876948,3.023379539988391,3.110101724798796,3.3038914191512254,3.82879686185089,4.012767100643646,4.395709183318319,1669158875.146558,1669159036.578841,bayesian-optimization
221122-231438-5656-grim-user,2,8,8,-1,-1,1000,3,0.1054442925294545,0.0,CELU,Adam,2.72619822025876e-05,0.0007035666292696,200,50,0.0032035880421206,1.0,,0.5335498422732882,0.5168439221327074,0.5324902059762823,0.6965038794085285,0.6728849820044795,0.6964409020324209,1.819691001689252,2.7470824540772205,3.301222241488237,2.303191927933824,3.631375419300556,4.160878794271078,1669158878.566175,1669159022.635482,bayesian-optimization
221122-231441-9233-poor-exit,7,8,8,-1,-1,152,3,0.2383462549805508,0.0387404047451444,CELU,Adam,0.0001808794533558,0.000803122565281,200,50,0.0025533213385094,4.520758499178018e-06,,0.2588263538773292,0.2580355281239783,0.2587857508112927,0.3408137986907297,0.3389181021354266,0.3393429308078206,1.590636399339035,2.133550487643659,2.503060897494917,2.013613090571833,2.7284401197288384,3.121475610141235,1669158881.923822,1669159229.332447,bayesian-optimization
221122-231508-7824-pale-pass,5,8,8,-1,-1,196,3,0.0157329443298062,0.0,CELU,Adam,0.0004773340865604,0.0005,200,50,0.0001645650579004,1e-06,,0.4276277395616862,0.4317491454706111,0.4287902395105386,0.5637618927432748,0.5760710201716748,0.5704844985976313,1.5634339135312194,2.243559323219022,2.4666130066432217,2.061194452582239,2.839950723186776,3.0750521045481176,1669158908.782936,1669159283.28144,bayesian-optimization
221122-231645-7879-puny-side,5,8,8,-1,-1,88,3,0.4722420715691607,0.5,CELU,Adam,1e-06,0.0005,200,50,0.0025604010645299,1.0,,0.4016489827252154,0.4099744478355944,0.4040186231995472,0.5267015673588261,0.5429567929962533,0.5342299871623998,2.684327980604413,3.1458793024482508,3.283582472329202,3.310168436388711,4.0540650118991,4.120046811683457,1669159005.788686,1669159363.485348,bayesian-optimization
221122-231702-6441-safe-head,3,8,8,-1,-1,1000,3,0.1054442925294545,0.0,CELU,Adam,2.72619822025876e-05,0.0007035666292696,200,50,0.0032035880421206,1.0,,0.5833847706965812,0.6005315290272499,0.5646550129918412,0.7574802296367285,0.7798776606041347,0.7353043669829736,4.377485414130422,5.077000446809642,4.7956893990564256,5.47952464478464,6.325689853813507,6.067013043792101,1669159022.644636,1669159166.566248,bayesian-optimization
221122-231716-5876-hard-yard,6,8,8,-1,-1,27,3,0.4475151101645846,0.5,CELU,Adam,1.4074778604786924e-05,0.0007150298449262,200,50,0.0001645745692342,1e-06,,0.3921890240019238,0.3932710339361713,0.397303268266533,0.507839471681029,0.5066853653996558,0.5169057593633817,3.130520087453582,3.81854212350104,3.2672526041364764,3.99672213302353,4.672586087170968,4.083759170925271,1669159036.588104,1669159197.04828,bayesian-optimization
221122-231717-0315-damp-crew,9,8,8,-1,-1,154,3,0.0056118258130154,0.0381268354994528,CELU,Adam,1.1249433954450892e-05,0.0009486746591545,200,50,0.0025525067364797,4.516142686451403e-06,,0.236660162374893,0.2364111389053782,0.2356808386322217,0.3088774722853301,0.3071977022050647,0.3075875478012784,1.583881767782964,2.205807961167213,2.501767709660137,1.9633277627056749,2.8380113611787574,3.045644299717228,1669159037.031981,1669159223.837743,bayesian-optimization
221122-231750-2018-even-turn,6,8,8,-1,-1,272,3,0.062996862350094,0.1909853815496999,CELU,Adam,0.0132466853945063,0.000586955284104,200,50,0.0009934471164347,5.8911550452621405e-06,,0.3279088227297054,0.3334224938754444,0.3321330746204715,0.4289289752054039,0.4324877315243046,0.4366943864292229,1.2291323519478858,2.552913812779805,2.1311884458392885,1.594504107093636,3.117671015998415,2.726842008174634,1669159071.009634,1669159268.905078,bayesian-optimization
221122-231819-5156-busy-bend,8,8,8,-1,-1,195,3,0.0679824743566818,0.1075235571827508,CELU,Adam,0.0043997934134556,0.0005,200,50,0.0018432433913017,1e-06,,0.234613290234631,0.2342853493727075,0.234732233294021,0.3044296395442762,0.3047046791189126,0.3030876626739623,1.4100260657684491,2.38679842100746,2.2385449645551745,1.8055988480299137,2.918148043754808,2.797110769473375,1669159099.516116,1669159337.749555,bayesian-optimization
221122-231926-5710-smug-drop,4,8,8,-1,-1,1000,3,0.1054442925294545,0.0,CELU,Adam,2.72619822025876e-05,0.0007035666292696,200,50,0.0032035880421206,1.0,,0.4891352504881114,0.488463661738051,0.5023738313078956,0.6279051973388808,0.6338333397001913,0.6434237283105106,1.9854307236457,3.113556909899716,3.38192012913432,2.540466912967604,3.8594859026015977,4.269361562571074,1669159166.577535,1669159348.773112,bayesian-optimization
221122-231943-8896-idle-dark,6,8,8,-1,-1,656,3,0.1901954087296954,0.0,CELU,Adam,1.756083537098911e-06,0.0007493046602983,200,50,0.0010294571265853,1.2781959855373774e-05,,0.4080159209616459,0.4188485591502948,0.4124338889004203,0.5458969143757941,0.5580198296920424,0.5574986691444554,1.5017261452457829,2.542022840666718,2.120610443001409,1.9543841602694487,3.079471026725412,2.7235757161461898,1669159183.890386,1669159466.371314,bayesian-optimization
221122-231957-0720-open-plan,7,8,8,-1,-1,27,3,0.4475151101645846,0.5,CELU,Adam,1.4074778604786924e-05,0.0007150298449262,200,50,0.0001645745692342,1e-06,,0.3947458841988081,0.3970258834246504,0.3915572960970302,0.5107326356719666,0.5134231310424356,0.5049710739531111,2.9252811290399063,2.9170591173891203,3.3226290692974696,3.654873930642363,3.74507282543185,4.185071533644716,1669159197.072659,1669159366.750146,bayesian-optimization
221122-232006-0077-lame-menu,7,8,8,-1,-1,656,3,0.0252166613032622,0.0,CELU,Adam,1.370100369147799e-06,0.0005556385692529,200,50,0.0010294832992305,1.2781150723940588e-05,,0.3398501110565527,0.3390955562030752,0.3419030212301733,0.4495551952869893,0.4478981229796739,0.4513600738375071,1.6304590348462051,2.3032543451323746,2.706636800031475,2.0549297821767314,2.9781327459541576,3.3105109376580084,1669159206.00859,1669159504.415659,bayesian-optimization
221122-232029-3412-numb-exit,8,8,8,-1,-1,152,3,0.2383462549805508,0.0387404047451444,CELU,Adam,0.0001808794533558,0.000803122565281,200,50,0.0025533213385094,4.520758499178018e-06,,0.3041311636515914,0.3060780657558908,0.3048001608674233,0.404666545180605,0.4063068628048167,0.403599252118265,1.4444377126751675,2.351050101061648,2.494782716546566,1.7731446721019968,2.853229772585144,3.1761899581954967,1669159229.341695,1669159504.197451,bayesian-optimization
221122-232108-9245-grim-pool,7,8,8,-1,-1,272,3,0.062996862350094,0.1909853815496999,CELU,Adam,0.0132466853945063,0.000586955284104,200,50,0.0009934471164347,5.8911550452621405e-06,,0.2654946455028501,0.2648572069380958,0.2698148152444503,0.3451564655290002,0.3417894953959824,0.3476415126488205,1.661760945030848,2.2493360099487973,2.652860865009565,2.1183182766169817,2.843198289440927,3.20082870026897,1669159268.926498,1669159465.263459,bayesian-optimization
221122-232129-3137-ripe-long,6,8,8,-1,-1,196,3,0.0157329443298062,0.0,CELU,Adam,0.0004773340865604,0.0005,200,50,0.0001645650579004,1e-06,,0.4195964632397539,0.4278348327984944,0.4205878998858405,0.5536430240315526,0.5628450612812597,0.56062555009986,1.5973615888645265,2.6007259054583782,2.29057175910758,2.0379319207787203,3.1767721023415527,2.909333506586281,1669159289.314681,1669159617.320607,bayesian-optimization
221122-232217-7598-tall-mess,9,8,8,-1,-1,195,3,0.0679824743566818,0.1075235571827508,CELU,Adam,0.0043997934134556,0.0005,200,50,0.0018432433913017,1e-06,,0.215349275943803,0.2146656447761461,0.2120892299463205,0.2790028343721649,0.2777241558519355,0.2757596375483263,1.2817115578939742,2.087550395149792,2.173432756343277,1.622193854859878,2.7506249778132803,2.712243442151633,1669159337.786875,1669159555.033668,bayesian-optimization
221122-232228-7822-tart-jury,5,8,8,-1,-1,1000,3,0.1054442925294545,0.0,CELU,Adam,2.72619822025876e-05,0.0007035666292696,200,50,0.0032035880421206,1.0,,0.5338658324204127,0.5378472674667846,0.5370783213239725,0.6904070633493867,0.7036800840799028,0.6991534922256936,2.3298027742180656,3.3214420662231454,3.2858593402940914,3.0418006927736,4.059906407017286,3.971862157235268,1669159348.782703,1669159475.340323,bayesian-optimization
221122-232245-2365-limp-tree,6,8,8,-1,-1,88,3,0.4722420715691607,0.5,CELU,Adam,1e-06,0.0005,200,50,0.0025604010645299,1.0,,0.4162714234047406,0.4246993072312858,0.425423368486716,0.5472416216824229,0.5549865407057097,0.5627148225562569,2.505678093752718,3.2176997646978927,3.096040006353563,3.07610992406498,4.035465501351137,3.9680778332561153,1669159365.386332,1669159716.282522,bayesian-optimization
221122-232246-7631-trim-sell,8,8,8,-1,-1,27,3,0.4475151101645846,0.5,CELU,Adam,1.4074778604786924e-05,0.0007150298449262,200,50,0.0001645745692342,1e-06,,0.385313182058088,0.3945369368581412,0.3904837989575352,0.5000239804827756,0.512179426165091,0.5064555915417857,2.921393153455173,3.3991327879943194,2.920039458736413,3.656529496602997,4.21222738691232,3.650134216838982,1669159366.763563,1669159533.211619,bayesian-optimization
221122-232425-2780-slow-kiss,8,8,8,-1,-1,272,3,0.062996862350094,0.1909853815496999,CELU,Adam,0.0132466853945063,0.000586955284104,200,50,0.0009934471164347,5.8911550452621405e-06,,0.2778995201893368,0.2767603903141703,0.2784651310296231,0.363043289430302,0.3606887873409648,0.3600123830005477,1.2533388520371034,2.2170547819022555,2.071496699385389,1.5991839287926382,2.760909772486668,2.7209933728572184,1669159465.279005,1669159657.375623,bayesian-optimization
221122-232426-3859-wary-work,7,8,8,-1,-1,656,3,0.1901954087296954,0.0,CELU,Adam,1.756083537098911e-06,0.0007493046602983,200,50,0.0010294571265853,1.2781959855373774e-05,,0.3799027587040219,0.3810086588084199,0.3867967327513217,0.5051023088182657,0.5025165049212084,0.5110573402865252,1.560829502446312,2.328610770027089,2.5525969192518025,2.013509855294216,2.9777590444160125,3.25164058915528,1669159466.386359,1669159699.705147,bayesian-optimization
221122-232435-3458-slim-farm,6,8,8,-1,-1,1000,3,0.1054442925294545,0.0,CELU,Adam,2.72619822025876e-05,0.0007035666292696,200,50,0.0032035880421206,1.0,,0.5332297036138691,0.533595936277721,0.5392712826356675,0.6874234582182653,0.6869689322135581,0.6991721250835133,1.1307456508498108,2.838644276859679,3.0999635199943576,1.5111861120796564,3.611447604766455,3.9248340083684834,1669159475.35067,1669159632.636278,bayesian-optimization
221122-232504-2163-wavy-mark,9,8,8,-1,-1,152,3,0.2383462549805508,0.0387404047451444,CELU,Adam,0.0001808794533558,0.000803122565281,200,50,0.0025533213385094,4.520758499178018e-06,,0.2731723855671671,0.2725989442517011,0.2741031689635797,0.3600361375816781,0.3590799725666605,0.3620731063706178,1.591715931523881,2.201734900609513,2.3231999491536994,2.02607500952959,2.8682156468097872,2.89775419835031,1669159504.216863,1669159703.817395,bayesian-optimization
221122-232505-1041-keen-golf,8,8,8,-1,-1,656,3,0.0252166613032622,0.0,CELU,Adam,1.370100369147799e-06,0.0005556385692529,200,50,0.0010294832992305,1.2781150723940588e-05,,0.389815406448862,0.3914508723457578,0.3894717320921721,0.5225733432812576,0.5249414008784365,0.5183977314182514,1.1839674903113282,2.403611361640074,2.4032941490783903,1.521444349653083,2.968690666315194,3.0728684628314604,1669159507.040556,1669159720.21639,bayesian-optimization
221122-232533-2269-bold-unit,9,8,8,-1,-1,27,3,0.4475151101645846,0.5,CELU,Adam,1.4074778604786924e-05,0.0007150298449262,200,50,0.0001645745692342,1e-06,,0.3873870375184842,0.3830609652698392,0.3965040033174246,0.5014857185065288,0.4952051278906169,0.5127990425963216,2.813203190498732,3.030606043645228,3.3215657802987715,3.566549681025841,3.791576930959149,4.208612281171393,1669159533.227453,1669159736.607453,bayesian-optimization
221122-232657-3257-sour-jump,7,8,8,-1,-1,196,3,0.0157329443298062,0.0,CELU,Adam,0.0004773340865604,0.0005,200,50,0.0001645650579004,1e-06,,0.3477324549337275,0.3501086934570277,0.3472852506455888,0.4537640318619814,0.4538808073277612,0.4511995997302649,1.9340564628851724,2.2565955630145007,2.718741918175756,2.5521359018855967,2.875297755792201,3.386981299333609,1669159617.326233,1669159846.96993,bayesian-optimization
221122-232712-6848-fond-jury,7,8,8,-1,-1,1000,3,0.1054442925294545,0.0,CELU,Adam,2.72619822025876e-05,0.0007035666292696,200,50,0.0032035880421206,1.0,,0.5339928501427285,0.5342087059537064,0.5368679723801295,0.6882576801677835,0.6842030436159472,0.6901606416129501,1.7980641533855195,2.904991769869513,3.290860163120178,2.1499963023398787,3.6709081411580415,4.225668477981814,1669159632.685851,1669159794.099204,bayesian-optimization
221122-232737-3831-rare-area,9,8,8,-1,-1,272,3,0.062996862350094,0.1909853815496999,CELU,Adam,0.0132466853945063,0.000586955284104,200,50,0.0009934471164347,5.8911550452621405e-06,,0.2383904184100063,0.2381745052569547,0.2359920004460852,0.3100181956422043,0.3098872627133546,0.3080719431946605,1.2975959871584877,2.119044739869715,2.2022317607775026,1.650842054451374,2.75162266839796,2.7553384319276244,1669159657.383749,1669159852.011367,bayesian-optimization
221122-232819-7142-lean-seat,8,8,8,-1,-1,656,3,0.1901954087296954,0.0,CELU,Adam,1.756083537098911e-06,0.0007493046602983,200,50,0.0010294571265853,1.2781959855373774e-05,,0.4376971042275138,0.4370519584705405,0.4371040543803192,0.5838963624798356,0.5819436871658937,0.5785706727549591,1.6699081790232708,2.5005450955262365,2.314068472422451,2.046878801740233,3.137300815386161,2.90925510383272,1669159699.715121,1669159923.377134,bayesian-optimization
221122-232836-3098-each-star,7,8,8,-1,-1,88,3,0.4722420715691607,0.5,CELU,Adam,1e-06,0.0005,200,50,0.0025604010645299,1.0,,0.4272607640218555,0.4271253239073942,0.4301764401840771,0.5590835954453721,0.555934990538193,0.5584982706364303,2.083242232743114,2.5359914303864324,2.860255897868903,2.612179512594023,3.156856752077666,3.600515582685501,1669159716.310416,1669159981.316893,bayesian-optimization
221122-232845-6309-ajar-push,9,8,8,-1,-1,656,3,0.0252166613032622,0.0,CELU,Adam,1.370100369147799e-06,0.0005556385692529,200,50,0.0010294832992305,1.2781150723940588e-05,,0.3547786249640633,0.3522354158885443,0.3586376719519749,0.4762352726615101,0.4707479110790952,0.4831416925700965,1.1136116629908606,2.207721666475405,2.3387969575704712,1.4547987896008088,2.8475361102869505,2.8992173263786203,1669159726.51248,1669159951.055954,bayesian-optimization
