id,config.fold,config.n_max,config.l_max,config.n_train,config.hidden_size,config.n_layers,config.dropout,config.pre_dropout,config.activation,config.optimizer,config.weight_decay,config.lr,config.structures_per_batch,config.pre_structures_per_batch,config.pre_lr,config.pre_weight_decay,config.pre_epochs,results.pretrain.local.mae.train,results.pretrain.local.mae.val,results.pretrain.local.mae.test,results.pretrain.local.rmse.train,results.pretrain.local.rmse.val,results.pretrain.local.rmse.test,results.pretrain.structure.mae.train,results.pretrain.structure.mae.val,results.pretrain.structure.mae.test,results.pretrain.structure.rmse.train,results.pretrain.structure.rmse.val,results.pretrain.structure.rmse.test,results.fine_tune.local.mae.train,results.fine_tune.local.mae.val,results.fine_tune.local.mae.test,results.fine_tune.local.rmse.train,results.fine_tune.local.rmse.val,results.fine_tune.local.rmse.test,results.fine_tune.structure.mae.train,results.fine_tune.structure.mae.val,results.fine_tune.structure.mae.test,results.fine_tune.structure.rmse.train,results.fine_tune.structure.rmse.val,results.fine_tune.structure.rmse.test,metadata._time.start,metadata._time.end,metadata.search-mode
221026-104239-5142-arid-site,2,8,8,-1,304,4,0.1262975778546712,0.452,CELU,AdamW,0.1949578956132684,0.0005574926900539,400,400,0.0063780438388921,0.2280471722146732,66,0.7048181939473672,0.6879206339205317,0.7020825040807789,0.8910106518234604,0.8652998609976584,0.8877211300278971,19.34398324180249,19.72349738910061,18.600668941767623,22.71169378185024,23.16806273436156,22.462227154977885,0.474160201282006,0.4615329679866553,0.4738541790601286,0.6112304207100612,0.5957300717160923,0.6124747528390688,1.4268192444772323,2.4116613652172587,2.816124896054352,1.80367419454996,3.0233497538657623,3.618145503290083,1666777359.514597,1666777457.728605,random
221026-104303-7428-worn-news,1,8,8,-1,72,4,0.4186851211072664,0.232,CELU,AdamW,0.0001145965643831,0.0007132089409854,400,400,0.0007365250122712,0.0001058501208088,63,0.1711438603660846,0.1759605147403004,0.1674830032922611,0.238544794188095,0.242829894565725,0.2306797235265239,4.270823296263608,4.146503409944739,4.582435111451738,5.632938081724015,5.589527353576199,5.689298133739663,0.3196312091313197,0.319420790218093,0.3159052345292307,0.4170509978090154,0.4157311894189892,0.4118500277508549,3.3815088083113194,3.958984394090642,4.206817923994999,4.168246851827679,4.840854516715324,5.303446860591776,1666777383.745442,1666777423.726242,random
221026-104304-8778-wavy-film,0,8,8,-1,304,4,0.1262975778546712,0.452,CELU,AdamW,0.1949578956132684,0.0005574926900539,400,400,0.0063780438388921,0.2280471722146732,66,0.1860732973179931,0.182205010965455,0.1845980674513441,0.2529414930238249,0.2444943050510985,0.2546615185902392,3.867172711837119,4.281570347858829,3.678267930175019,4.868656727723298,5.29267939663408,4.632790825272349,0.3514237969243527,0.3447085479729364,0.3485749784733831,0.4618258771944032,0.4510318481561199,0.457469988791542,1.376617744270303,2.449359379800626,2.5482201706836127,1.79299272699626,3.196795748389101,3.215547364761815,1666777384.903039,1666777490.615886,random
221026-104323-1819-nice-camp,8,8,8,-1,357,2,0.4117647058823529,0.44,CELU,AdamW,3.140808228985388e-06,0.0006075149157999,400,400,0.0020535250264571,0.0774263682681124,11,0.27182061744586,0.2734586723167004,0.2662744970712686,0.3666721487790849,0.3686663030997741,0.3540035923382446,6.688428099148365,6.57807928324443,5.625419251660497,9.224040265438957,9.276677284611369,8.07239528314077,0.4458469215148838,0.4483992510645684,0.4479549556037536,0.5849276509123991,0.5870792098027311,0.5829521776024775,2.4977396528822418,3.404156685276845,3.2861442450767235,3.0291073647569027,4.219800102451294,4.118908194197366,1666777403.200184,1666777491.670095,random
221026-104332-0606-some-heat,7,8,8,-1,369,3,0.0951557093425605,0.188,CELU,AdamW,0.000884597203583,0.000709135011216,400,400,0.0445079406235599,0.5054796821191235,16,2.178248910762391,2.2256206653082984,2.154918600366515,3.2135851890816816,3.384161365756769,3.3518255464829365,70.31392728553404,67.0849884895287,64.99873447356313,79.77654340451376,77.51465910363859,75.1443593695118,0.5958262641154639,0.6089934023124399,0.6011209962904598,0.8239306881159733,0.8346007672907784,0.8220099479591868,2.415856134785256,4.617339836146152,5.085357220304478,3.343643474228653,5.990813438108168,6.339273309293727,1666777412.061027,1666777486.398189,random
221026-104332-6790-puny-word,4,8,8,-1,164,4,0.0380622837370242,0.152,CELU,AdamW,0.0080412847980141,0.0009176609093125,400,400,0.0017465760476621,0.0491312738782966,25,0.178600105204543,0.176310592857266,0.1809222750520433,0.2495349808338632,0.2446954607479685,0.2503433935594203,4.355684812705087,4.534056676288721,4.515617735435944,5.808587214381207,6.0126168031906255,5.809615354329128,0.3155561754062753,0.3173018547190152,0.3194723600739361,0.409461028544284,0.4140954319360141,0.4138734509966659,1.8328294411808232,2.937437757940227,2.9101838973832845,2.4366454727092584,3.733093236136608,3.713363385227237,1666777412.679728,1666777494.216583,random
221026-104343-7291-sane-rate,2,8,8,-1,72,4,0.4186851211072664,0.232,CELU,AdamW,0.0001145965643831,0.0007132089409854,400,400,0.0007365250122712,0.0001058501208088,63,0.1720100129346546,0.1688647931920954,0.1769905615470751,0.2415369265914037,0.2403753335135558,0.2480479514703296,4.2593167770088245,4.294473777143993,4.208853658506047,5.840211901259071,5.747113532781261,5.868057362288816,0.347230154932619,0.3358546109291586,0.3477439869763538,0.4512238990227377,0.4359333494688488,0.4517095234418296,2.991220024125666,3.1082570514576173,3.4867060025462373,3.792748343865888,3.8660958754005983,4.46044945152995,1666777423.729461,1666777493.509549,random
221026-104351-2255-ugly-hope,3,8,8,-1,193,2,0.3235294117647059,0.14,CELU,AdamW,0.1193776641714435,0.0005028724641323,400,400,0.0273841963426436,0.0166810053720005,39,0.4154470275665494,0.4254149320504219,0.3983712447752287,0.5625828946995551,0.5712021368628951,0.5391593942838746,8.674190778699524,8.12765715875212,9.3436507086504,11.381294356058785,10.512095999298973,11.930852794445943,0.5212313200410749,0.5305125508579204,0.5033767169007078,0.6765536567595138,0.6871024161526788,0.6524268626842821,1.9268591183607908,3.43956236941203,3.4978788336288105,2.320705707225925,4.241488750806263,4.264209989132267,1666777431.227563,1666777548.577566,random
221026-104417-7397-wise-fold,3,8,8,-1,304,4,0.1262975778546712,0.452,CELU,AdamW,0.1949578956132684,0.0005574926900539,400,400,0.0063780438388921,0.2280471722146732,66,0.188481126256046,0.1896176266856615,0.183869247993291,0.2576451186737948,0.2577974458600348,0.2523961976915634,3.975586553524925,4.15873965806582,3.896437850482605,5.181561513577772,5.196796397683457,4.950726702030433,0.2785103606760487,0.2804704676735631,0.2725579997135998,0.3610992195158063,0.362775691517512,0.3526436554328239,2.7398071111593745,3.814649710979963,3.1636744737782245,3.379799004203783,4.429437136962024,3.867207102310793,1666777457.740159,1666777499.231192,random
221026-104446-4013-rash-hall,8,8,8,-1,369,3,0.0951557093425605,0.188,CELU,AdamW,0.000884597203583,0.000709135011216,400,400,0.0445079406235599,0.5054796821191235,16,1.7237731085753971,1.8188663965926992,1.7297927539815503,2.5687608756987688,2.7013312335377284,2.585003553506948,73.72139840425591,80.79272663102131,71.16823128661362,88.47281517543274,95.497964699756,86.87348762170743,0.5660273061725852,0.5709787843220503,0.5712929345483267,0.7518185772040834,0.7512245042216528,0.7537001769693494,2.298468898563192,3.737981678443843,4.005541082091786,2.817100340070616,4.771896048642926,4.916324727512942,1666777486.40182,1666777653.421428,random
221026-104450-6193-warm-type,1,8,8,-1,304,4,0.1262975778546712,0.452,CELU,AdamW,0.1949578956132684,0.0005574926900539,400,400,0.0063780438388921,0.2280471722146732,66,0.188394639225075,0.1921704399399442,0.1837702599288679,0.255470729012861,0.260094774535222,0.246316514733149,4.161690682312308,3.82746831176356,4.379760703062745,5.4740368144255775,5.264906760960275,5.7167021875972,0.3445407531259343,0.3456072782741929,0.3414252533594398,0.4511122954643808,0.4546818227664451,0.4462864476203391,1.416051346829622,2.8417100267178634,2.7043525718719845,1.796187039584816,3.600992412077088,3.688204251134719,1666777490.619702,1666777573.094764,random
221026-104451-6768-that-feel,9,8,8,-1,357,2,0.4117647058823529,0.44,CELU,AdamW,3.140808228985388e-06,0.0006075149157999,400,400,0.0020535250264571,0.0774263682681124,11,0.2547509360689333,0.2562796032892221,0.2598151982737048,0.3476806399866389,0.3532495400340562,0.3554282912199577,6.67243001569898,6.823070219166564,6.710759255857755,8.966703743492538,9.172191796756264,9.303035605945071,0.4679099401912311,0.4619212685019001,0.4703334202195731,0.6128038022651452,0.6039755430929153,0.6163637433712583,1.81799130717484,2.598230525061381,2.787514475563032,2.235937243180104,3.278031150415166,3.4696721170940625,1666777491.677756,1666777596.705653,random
221026-104453-5116-bony-hair,3,8,8,-1,72,4,0.4186851211072664,0.232,CELU,AdamW,0.0001145965643831,0.0007132089409854,400,400,0.0007365250122712,0.0001058501208088,63,0.1698135608983721,0.1704287313071182,0.1652321819008011,0.2367701354725898,0.2355796246501931,0.2331670114279386,4.27549299390549,4.532694425414595,4.24638596011312,5.75118364306906,5.755167842946736,5.535800061227672,0.3222586243357577,0.3259250980817783,0.3126316519170255,0.4213543562117023,0.4247144104366923,0.4085746139779203,3.3636818272659488,4.125510417617124,3.77144201025698,4.163979509511999,4.8116265738967225,4.577940340480378,1666777493.51201,1666777523.926136,random
221026-104454-2212-last-disk,5,8,8,-1,164,4,0.0380622837370242,0.152,CELU,AdamW,0.0080412847980141,0.0009176609093125,400,400,0.0017465760476621,0.0491312738782966,25,0.1735500385773931,0.1774757816559914,0.1712633569319678,0.240525652519446,0.2512192093195556,0.2367860890145048,4.005632381329762,3.953782343462597,4.128795727722232,5.256119508406129,5.396835039931002,5.39761222274311,0.3524119175185543,0.3612919584712171,0.3545928648691779,0.4547365903512018,0.4705304333222821,0.4580250642942594,1.7815929480967876,2.545122618465097,2.708143095474584,2.3520231862403995,3.3406707220285248,3.3949670887601715,1666777494.221684,1666777567.638252,random
221026-104459-2342-trim-boat,4,8,8,-1,304,4,0.1262975778546712,0.452,CELU,AdamW,0.1949578956132684,0.0005574926900539,400,400,0.0063780438388921,0.2280471722146732,66,0.1732841821479136,0.1711414994012366,0.1750993147347663,0.23780870055285,0.2328597616669064,0.2386992909374578,3.604577765806608,3.7858585681700174,3.87321894656365,4.636016357121442,4.828474476525858,4.813811441143052,0.3327672546551731,0.3308141283261174,0.3370655924227532,0.4315454081978764,0.4304997371104652,0.4364721839012727,1.819718117193232,2.576706955446887,3.0340198399218843,2.2654341839214864,3.2772620030687487,3.7142725038171154,1666777499.234683,1666777566.229961,random
221026-104514-3495-open-film,0,8,8,-1,239,3,0.4134948096885813,0.124,CELU,AdamW,0.0002391653307595,0.0008917497082483,400,400,0.0805842187761481,0.0005504789807854,32,9.050823016491586,9.088758405168049,9.074419001443085,9.121887639505086,9.156473026095872,9.259609022570404,579.0416824529957,582.0276100118875,579.0103617559673,580.8445124152144,583.7544453834943,581.0796521144892,0.7406617071855821,0.7131436855614872,0.7322988616661278,0.981334797041843,0.9436333879568284,0.975550801415932,11.00010903041546,8.687316647407021,11.836387217693217,14.705623104974906,11.300938136163104,15.796923342115235,1666777514.362322,1666777842.785957,random
221026-104523-9687-drab-idea,4,8,8,-1,72,4,0.4186851211072664,0.232,CELU,AdamW,0.0001145965643831,0.0007132089409854,400,400,0.0007365250122712,0.0001058501208088,63,0.1718480035017456,0.1699719007076788,0.1739036764499723,0.239085278582945,0.2340042834397132,0.2394520794679738,4.173959585508525,4.183968501520987,4.233110144452239,5.703950401179019,5.779050618358802,5.6916633029051455,0.324212380386684,0.3235593765528755,0.3291373792494014,0.4225255685360724,0.4240501443734274,0.4290325537470348,2.987199211837668,3.32097520796896,3.7656394134988727,3.728307290656016,4.121022037963432,4.355549304862119,1666777523.969098,1666777568.711843,random
221026-104531-3569-pale-tool,0,8,8,-1,25,2,0.0294117647058823,0.1,CELU,AdamW,2.894266124716752e-06,0.0005325205447199,400,400,0.0031622776601683,0.0001,14,0.2371319951527654,0.2309588731804005,0.2361650598728854,0.324150221617889,0.3131670285283933,0.3254246234890579,5.417527518073499,5.456730539451627,5.420971109856247,7.373439978702468,7.195455482766162,7.20034748071162,0.3198254617298472,0.3159850143127012,0.320259335881185,0.4123278049593157,0.4062130099132202,0.4113421527862896,1.8765472526826927,3.1808004578067006,2.80610006574553,2.402286502940543,4.102316481787801,3.413537399916299,1666777531.369654,1666777660.54387,random
221026-104531-7289-lost-soft,0,8,8,-1,25,3,0.2110726643598615,0.328,CELU,AdamW,0.0008151595174522,0.000621596198927,400,400,0.0011970850304957,0.0006528521141127,20,0.2757507594773436,0.2683388336775358,0.276835414186981,0.3733461904308461,0.357315355560705,0.3770044364026929,7.290725031560619,6.531465289761411,7.745062910050705,10.340724197304846,9.003896819934985,10.70730210302762,0.3557368357371416,0.3521985488158404,0.3510529459417071,0.4665136137787268,0.4617783219617512,0.4595166988381449,2.815189396241862,3.7367307515385417,2.806363599685056,3.492492602181647,4.807800985787268,3.643267482323461,1666777531.739948,1666777622.079928,random
221026-104548-5823-huge-pool,4,8,8,-1,193,2,0.3235294117647059,0.14,CELU,AdamW,0.1193776641714435,0.0005028724641323,400,400,0.0273841963426436,0.0166810053720005,39,0.5261898141270376,0.5358434587373231,0.5442293561971687,0.6898729863025845,0.7010343143957732,0.709394871704461,10.693476820386923,10.703536982646986,10.637753422948284,13.239321866972125,13.477327177384277,13.010271900957866,0.533406833596378,0.5401280129689062,0.5475328994053577,0.6928289279466878,0.7050067046363361,0.7102265916402012,0.9779505380705956,2.748614146491311,2.942473531413416,1.290958879415704,3.4446849748926742,3.597846365277733,1666777548.583043,1666777827.666962,random
221026-104606-2402-zany-hair,5,8,8,-1,304,4,0.1262975778546712,0.452,CELU,AdamW,0.1949578956132684,0.0005574926900539,400,400,0.0063780438388921,0.2280471722146732,66,0.2200964606088186,0.2237756106122777,0.2159817240010346,0.2996000886338388,0.3112451963344765,0.2936695690215178,4.216232745186956,4.342589782853602,4.625729719492623,5.675136430922599,6.111099342405721,5.912313036609681,0.3397726689881798,0.34628141666629,0.3383121142521187,0.4366235340367587,0.4489729822339544,0.4356591635615152,1.5014599273962868,2.6812943565231606,2.769442581310251,1.9024823430624405,3.455549814026247,3.5722975373332697,1666777566.241863,1666777633.004197,random
221026-104607-6462-smug-time,6,8,8,-1,164,4,0.0380622837370242,0.152,CELU,AdamW,0.0080412847980141,0.0009176609093125,400,400,0.0017465760476621,0.0491312738782966,25,0.1900183908652895,0.1970372893743736,0.1932843866248329,0.2539806108663341,0.2629291110916909,0.2627747813500368,5.191702938697148,5.785906853021336,4.76206679526178,6.854281384050776,7.36237757566517,6.123896113615531,0.3538187885478219,0.3558359320072362,0.362464230863857,0.4564453730197813,0.4590618064260893,0.4703211820496868,1.7366529380375264,2.690817130000972,2.8007801188160206,2.251443542826235,3.4144994930695662,3.5668109639169194,1666777567.64801,1666777639.073522,random
221026-104608-7203-lame-roll,5,8,8,-1,72,4,0.4186851211072664,0.232,CELU,AdamW,0.0001145965643831,0.0007132089409854,400,400,0.0007365250122712,0.0001058501208088,63,0.1745513472040701,0.1776485882112963,0.1716799112344942,0.2422084376813243,0.2510134306819119,0.2364516165287383,4.315790178449359,4.345359948468903,4.4807113600715525,5.693999831073731,5.905777179778226,5.890367387975616,0.28562946375266,0.2937517921113899,0.2840694874623302,0.3739358200630907,0.3859057626774599,0.3725213955599996,4.202608772831107,4.526319867940447,4.49233117685416,5.111227172283312,5.4296811346694325,5.369921857094523,1666777568.721832,1666777590.643332,random
221026-104613-1007-full-cook,2,8,8,-1,304,4,0.1262975778546712,0.452,CELU,AdamW,0.1949578956132684,0.0005574926900539,400,400,0.0063780438388921,0.2280471722146732,66,0.1754368542485734,0.1711716502989593,0.1798711408012297,0.2419208641301073,0.2384081547936665,0.2485652162451697,3.607757500642256,3.773777759798072,3.4976755071166274,4.695898420588189,4.619437690211866,4.802463552572913,0.3480759706594668,0.342850603340941,0.3510776810340224,0.4600628693574556,0.4523162439899749,0.4627508799680825,1.416237251502294,2.2394186955412514,2.8075269871419635,1.810367083434192,2.806613366183737,3.448973846474221,1666777573.102236,1666777651.256547,random
221026-104630-7096-fine-step,6,8,8,-1,72,4,0.4186851211072664,0.232,CELU,AdamW,0.0001145965643831,0.0007132089409854,400,400,0.0007365250122712,0.0001058501208088,63,0.1708764716396008,0.1770826503904891,0.1756445486607625,0.2372068679787644,0.2474550634116737,0.2482506762719049,4.114830454987117,4.583783075829598,3.997986148061461,5.651845626814063,6.420148232213547,5.6790253766692045,0.3187462958978696,0.3185200134567211,0.3272196291867338,0.415408054804724,0.4130294728441537,0.4282696183943568,2.9562798153793506,3.329576047644608,3.0010374217839897,3.743058609981413,4.09416381384068,3.833349160730968,1666777590.709996,1666777627.943927,random
221026-104702-0847-icky-sock,1,8,8,-1,25,3,0.2110726643598615,0.328,CELU,AdamW,0.0008151595174522,0.000621596198927,400,400,0.0011970850304957,0.0006528521141127,20,0.2591726319491814,0.264612509806679,0.2520771987457301,0.3546531279176496,0.3618377245217444,0.338525337880489,6.739475465427029,6.3877980079556815,6.029991039065327,9.538742477642492,9.25464427462005,8.199718927912738,0.3503139500419641,0.3488996513800338,0.3444786123925821,0.4608372520620973,0.4587344858845542,0.4518314486886391,2.485189912881729,3.137875349438757,3.573517327781372,3.0864272045194547,3.9205951361346414,4.418998152569598,1666777622.085604,1666777705.890183,random
221026-104707-9515-dark-door,7,8,8,-1,72,4,0.4186851211072664,0.232,CELU,AdamW,0.0001145965643831,0.0007132089409854,400,400,0.0007365250122712,0.0001058501208088,63,0.1726468888997908,0.1739208366181706,0.1783025651428592,0.2409775492195283,0.2424523600531611,0.2504951447096785,4.196905064747107,3.803768395874197,4.398861245419449,5.572558696079352,5.131733887914537,6.160957891673964,0.3359300383034527,0.3375805306708949,0.3343496945768254,0.438564640133358,0.438881522796956,0.4341798119456134,3.045283185563024,2.8188683725104147,3.218021663394239,3.7581442654287134,3.4822734810217533,3.97701598391446,1666777627.951979,1666777671.177483,random
221026-104713-0152-next-ship,6,8,8,-1,304,4,0.1262975778546712,0.452,CELU,AdamW,0.1949578956132684,0.0005574926900539,400,400,0.0063780438388921,0.2280471722146732,66,0.1744684152403971,0.1814098059148103,0.1791629935660507,0.2392729518857656,0.2499659708576835,0.2508507370569711,3.7914318160898848,3.8794337541363615,3.923356076971708,4.769279935285444,5.056019355467536,5.0083425052057775,0.3140056579642254,0.3207358217457307,0.3199442898074968,0.4043231602161473,0.4125715544355892,0.4143775401916622,3.121503500964113,3.711059155126462,4.074113892737825,3.8374881760576174,4.657405218121566,4.945443261737118,1666777633.017048,1666777685.637551,random
221026-104719-0765-fine-hour,7,8,8,-1,164,4,0.0380622837370242,0.152,CELU,AdamW,0.0080412847980141,0.0009176609093125,400,400,0.0017465760476621,0.0491312738782966,25,0.168146058945586,0.1700287487036978,0.1736821733982813,0.232162299490885,0.2344190870934666,0.2400839435495291,3.82721275186261,3.5209508311245483,4.050026162320807,4.977659411597125,4.615175154628633,5.351615675746099,0.3471374503521421,0.3509630819033137,0.3483269765596885,0.4489801486761027,0.4488386829650633,0.4505826928590837,1.6847535107030072,2.359634145717972,2.536950739591145,2.1847585961480123,3.0791061907142407,3.2318289478446296,1666777639.076951,1666777696.87061,random
221026-104731-2673-kind-vast,3,8,8,-1,304,4,0.1262975778546712,0.452,CELU,AdamW,0.1949578956132684,0.0005574926900539,400,400,0.0063780438388921,0.2280471722146732,66,0.1978804499201023,0.1991418209801064,0.1929213209862158,0.2692276019239607,0.2694108173716409,0.2636679472652574,4.166330798425822,4.405265652075308,4.35838877840335,5.413468424412445,5.610052200632396,5.406022565879543,0.3103776009954581,0.3130255092769788,0.3032857514058139,0.4029252855196623,0.4054706480675402,0.3922396020778279,2.6481310666927085,3.2353197646944403,3.507089974429808,3.483354595941881,4.153920499147682,4.510011899585932,1666777651.26776,1666777684.43433,random
221026-104733-4242-wide-boot,9,8,8,-1,369,3,0.0951557093425605,0.188,CELU,AdamW,0.000884597203583,0.000709135011216,400,400,0.0445079406235599,0.5054796821191235,16,1.7400719214236298,1.6677206201794892,1.6856250981627754,2.53341868708736,2.416004212691836,2.446110322941393,44.7619275793585,44.46846578547939,41.30886554816077,55.68595259153539,55.351166895910445,51.36491311939839,0.5983299204468112,0.5869202695914139,0.5996475322332419,0.7997239823223503,0.7752168005546117,0.7924787756993467,3.5552834712263275,4.774403471954855,5.213535171978299,4.586546609597296,6.05348440601321,6.335159897340655,1666777653.42983,1666777711.502516,random
221026-104740-5645-worn-pool,1,8,8,-1,25,2,0.0294117647058823,0.1,CELU,AdamW,2.894266124716752e-06,0.0005325205447199,400,400,0.0031622776601683,0.0001,14,0.2353800997978347,0.2414420848566551,0.2295565843401085,0.3206143002913408,0.3273811288882464,0.3096657958833037,5.526543350488008,5.106996165443799,5.330247887669781,7.537104919031821,7.137316958240318,7.104116860452851,0.3182170703175863,0.3206124979224355,0.3136181568558266,0.4123014923471015,0.415062364208807,0.4050475318427065,1.8848594485637191,3.057959765260331,3.3554518569594483,2.4165419977535088,3.729023475684763,4.228436595530384,1666777660.566339,1666777756.176383,random
221026-104751-1913-dual-plan,8,8,8,-1,72,4,0.4186851211072664,0.232,CELU,AdamW,0.0001145965643831,0.0007132089409854,400,400,0.0007365250122712,0.0001058501208088,63,0.1763310390720557,0.1791507577662967,0.1771160069210192,0.2448250545462459,0.2466296516821686,0.2455061689564467,4.434548754722608,4.17631376771763,3.9337476454962,5.824444939088253,5.491771127959626,5.250899912822222,0.3261166606279255,0.3339123803154477,0.3293254732164441,0.4248134454608627,0.4348962745094114,0.4292331514874089,2.906142513614748,3.441922226608228,2.680555484579388,3.572308647336066,4.260844265219296,3.448816059820964,1666777671.192959,1666777712.071164,random
221026-104804-4365-twin-most,4,8,8,-1,304,4,0.1262975778546712,0.452,CELU,AdamW,0.1949578956132684,0.0005574926900539,400,400,0.0063780438388921,0.2280471722146732,66,0.1765373605316588,0.173776672500972,0.1782238470650977,0.241226431941251,0.236792829846932,0.2416798282273569,3.503280471397179,3.714635374095956,3.6704957192981897,4.590853678771609,4.768020499661684,4.66888850804897,0.3434519457675064,0.3398438041128198,0.3467368286227831,0.4571839034674397,0.4587900662330826,0.4619992590355944,1.7634687248397136,2.4343557298912226,2.6695114064100185,2.232543712537784,2.9968682730116853,3.304156943454372,1666777684.436906,1666777747.786399,random
221026-104805-6414-ripe-glad,7,8,8,-1,304,4,0.1262975778546712,0.452,CELU,AdamW,0.1949578956132684,0.0005574926900539,400,400,0.0063780438388921,0.2280471722146732,66,0.2132384419207118,0.2130845135137799,0.2198214984462581,0.2835176716446526,0.2819305038261394,0.2941225113000297,5.873435871293747,5.1371768157269,5.7569980068702575,7.345386227718227,6.572908705638808,7.626987655590087,0.3093965871577943,0.3120106899570367,0.3094943267709111,0.3996379969104905,0.4012339118735911,0.3992517893475947,2.276226397936911,2.71392564549293,2.8231294536223457,2.8570909849342216,3.4996694516093987,3.4922666431254723,1666777685.641891,1666777729.562917,random
221026-104816-8736-only-site,8,8,8,-1,164,4,0.0380622837370242,0.152,CELU,AdamW,0.0080412847980141,0.0009176609093125,400,400,0.0017465760476621,0.0491312738782966,25,0.1727969870254781,0.1764298823713553,0.1746748113838197,0.237587759720502,0.2415638197802794,0.2397014539224419,4.193222831894343,3.9153322899977145,3.787315524729714,5.35483080136386,5.087543847331542,4.925986428853436,0.3846091578609981,0.3927437257425519,0.3921575216926045,0.5044940943037317,0.511863845894513,0.5081651870914671,1.22541012277446,2.546117186599739,2.643561974122338,1.5934706179663052,3.211643997200139,3.4465027272784643,1666777696.87406,1666777791.363335,random
221026-104825-8956-left-view,2,8,8,-1,25,3,0.2110726643598615,0.328,CELU,AdamW,0.0008151595174522,0.000621596198927,400,400,0.0011970850304957,0.0006528521141127,20,0.2637010618891295,0.2602757969539072,0.2701590642848057,0.3615547851535718,0.3583955618057924,0.3705368175755386,7.103230169348135,7.765181405135463,7.13370400225887,10.235617270830987,10.545839332479147,10.32036741126024,0.3653247424093917,0.3528059032367208,0.3628101733619304,0.4774256585941492,0.4598279340532795,0.4733929122678998,2.461678257922527,2.701387705437855,3.0697353289069165,3.180975027687974,3.515240729095813,3.903367295534618,1666777705.896417,1666777838.093448,random
221026-104832-0742-nice-text,9,8,8,-1,72,4,0.4186851211072664,0.232,CELU,AdamW,0.0001145965643831,0.0007132089409854,400,400,0.0007365250122712,0.0001058501208088,63,0.1780998113781496,0.1802596911387448,0.1809288234570672,0.246449286535858,0.2527536494312529,0.2500249922365293,4.398440467535413,4.715812666583476,4.239636469570754,6.046606853267254,6.419708030706148,5.949459139438784,0.351587080930247,0.348982393982193,0.3578712259102054,0.4566973140234736,0.4526604265744557,0.4650401598356495,2.635530044509628,2.704120523159738,3.140879244220624,3.2867222306380164,3.4913637760461453,3.894762476422056,1666777712.074599,1666777783.110002,random
221026-104849-5745-huge-bite,8,8,8,-1,304,4,0.1262975778546712,0.452,CELU,AdamW,0.1949578956132684,0.0005574926900539,400,400,0.0063780438388921,0.2280471722146732,66,0.190046787733129,0.1937505527493125,0.1920036915240345,0.2604185116410444,0.264706628099632,0.2612471209113464,3.969577100382679,3.766414925994884,3.5649922941463656,5.152232402043539,5.031718284924664,4.679884209082985,0.3376817669765978,0.3432912993624016,0.3446350255697726,0.434797806528758,0.4407540464823961,0.439240163195739,1.604468661681754,2.783655197768928,2.5054739839606945,2.0778757040099856,3.4756833887978327,3.306995405254257,1666777729.57627,1666777802.677638,random
221026-104907-7897-half-rope,5,8,8,-1,304,4,0.1262975778546712,0.452,CELU,AdamW,0.1949578956132684,0.0005574926900539,400,400,0.0063780438388921,0.2280471722146732,66,0.1900531216486518,0.1946808587989969,0.1866132256742555,0.262506992929797,0.274678045788911,0.2577367848958945,3.85487693202494,3.88219289696056,3.9452390452092216,5.136504271558036,5.494074939398045,5.258007039637314,0.3329269136855052,0.3369875819443773,0.3295442739947815,0.4368189777103183,0.4477786029893485,0.4368194194724444,1.3100995110820373,2.42340394374968,2.3320059416453245,1.6716252174825472,3.02996691847676,2.970653768482744,1666777747.790137,1666777809.411529,random
221026-104916-1809-fond-foot,2,8,8,-1,25,2,0.0294117647058823,0.1,CELU,AdamW,2.894266124716752e-06,0.0005325205447199,400,400,0.0031622776601683,0.0001,14,0.2417728848563111,0.2373000386923859,0.2473410207849839,0.3310779059442729,0.3302613185760889,0.3391163984591995,5.212038800690122,5.423299032624404,5.005983445197376,7.168699276959309,7.055939339329162,6.891323409999984,0.3280679429958667,0.3230388521227445,0.3314479118692449,0.426182554966691,0.4212909307846216,0.4311724653557187,1.954725551529024,3.018898813524096,2.841604436048334,2.505692118573466,3.7850015442552354,3.675869295781773,1666777756.181441,1666777862.580566,random
221026-104951-3677-pure-belt,9,8,8,-1,164,4,0.0380622837370242,0.152,CELU,AdamW,0.0080412847980141,0.0009176609093125,400,400,0.0017465760476621,0.0491312738782966,25,0.1755190436024779,0.17683025593704,0.1801472922875457,0.2434031521287065,0.2482882823272925,0.2484932351441015,4.190676393657548,4.159858059195885,4.011753634446129,5.46023858319898,5.418747771674771,5.356687557977891,0.3730496249611675,0.3688720426408019,0.3767634488647476,0.4862114879760515,0.4796738637204932,0.4912186253653924,1.3605627402882894,2.326900607652297,2.4996296769384494,1.7933493356252497,3.0254650309700195,3.110846021046338,1666777791.368262,1666777872.637184,random
